Date,Close,High,Low,Open,Volume
2021-01-04,207.9561309814453,213.02869534095603,205.2049037044896,212.57970992905,37130100
2021-01-05,208.15672302246094,208.7490099968448,206.055097651957,207.54534083146888,23823000
2021-01-06,202.7593994140625,206.8098162211592,202.46326316529786,202.6829748052678,35930700
2021-01-07,208.52931213378906,209.53236504897438,204.1541163901864,204.46934784854162,27694500
2021-01-08,209.79983520507812,210.71691586641606,207.32564880606074,208.90186433865418,22956200
2021-01-11,207.7650604248047,209.1215641625514,207.0390340746721,208.7012361864748,23031300
2021-01-12,205.3195037841797,207.39248612899152,203.78150813560933,206.81930900323252,23249300
2021-01-13,206.66648864746094,207.0677068608454,204.3642467924793,204.45023357688456,20087100
2021-01-14,203.49493408203125,207.73640430086755,203.22745529133894,206.25570876749887,29480800
2021-01-15,203.14149475097656,204.9183267052181,202.5492222917303,203.9726032075833,31746500
2021-01-19,206.76199340820312,207.27784115819605,203.12235803022585,204.19227311258143,30480900
2021-01-20,214.3087615966797,215.6939227599558,207.57399540278436,207.96566598543168,37777300
2021-01-21,214.9105987548828,216.18113032934212,212.47461760314508,214.65266756607497,30709400
2021-01-22,215.84677124023438,219.7825576936173,215.703484235591,216.92624859688442,30172700
2021-01-25,219.2666778564453,219.505499229493,214.19411422515188,218.8750073062871,33152100
2021-01-26,221.94151306152344,223.70878273824454,219.79212038536122,221.49252764749383,49169600
2021-01-27,222.48602294921875,229.6888849420293,219.84943979215547,227.35798561441428,69870600
2021-01-28,228.24639892578125,231.7905151873999,224.5781054386549,225.07485807019364,49111200
2021-01-29,221.58807373046875,227.3771026447357,221.00534888002093,225.43787387184437,42503100
2021-02-01,228.93417358398438,231.65674320065412,222.03701082648814,224.54941645846407,33314200
2021-02-02,228.8004608154297,231.47526355109804,228.0171341621031,230.51043029200613,25916300
2021-02-03,232.1344451904297,234.1309889778629,228.56167111567743,228.8578219525708,27158100
2021-02-04,231.1886444091797,232.36365609874676,229.62197673292388,231.80958874566235,25296100
2021-02-05,231.3701934814453,232.4019037859869,229.6697861026184,231.39885088630734,18054800
2021-02-08,231.62808227539062,232.78396959711438,230.04230480647178,232.27766943528493,22211900
2021-02-09,232.8699493408203,233.81567265249217,230.58681758942583,231.05489815330387,23565000
2021-02-10,231.9624481201172,234.9238246286542,230.1187393980578,234.0449636571625,22186700
2021-02-11,233.5577392578125,234.18821656139363,231.3223602808471,233.83476561793918,15751100
2021-02-12,234.0354461669922,234.33158239830547,231.87649118115476,233.02283109251383,16561100
2021-02-16,232.80311584472656,235.12446761239,232.05799418510682,234.07364754036084,26728500
2021-02-17,233.81800842285156,233.92333243578818,230.69661025502367,231.0604595015452,21653500
2021-02-18,233.42544555664062,233.5594929778077,230.62001931004644,231.5200582564853,16925600
2021-02-19,230.72532653808594,233.492459581592,229.96890466577148,233.3871355719054,25262600
2021-02-22,224.54000854492188,227.8146085025634,222.51971275294736,227.32629596320396,36446900
2021-02-23,223.35269165039062,224.84636699354783,219.00569842343597,220.53768137594562,30228700
