Date,Open,Close,High,Low,Volume
2019-02-22,24.251185031478666,24.276229858398438,24.43484391101544,24.176052142990127,47887800
2019-02-25,24.30961642491898,24.434837341308594,24.701975720878526,24.30961642491898,61227400
2019-02-26,24.22614133214392,24.451539993286133,24.73537339824542,24.17605167926516,53153200
2019-02-27,24.45988835837496,24.65189552307129,24.768768203283173,24.384755466161366,48128600
2019-02-28,24.752582906207707,24.40017318725586,24.794535796397142,24.34143850083058,62358100
2019-03-01,24.609940517940736,24.593158721923828,24.878442852610643,24.509251342239445,45771500
2019-03-04,24.609943530896523,24.35822296142578,24.78614920984632,24.14006438769764,56893200
2019-03-05,24.349829398948504,24.40017318725586,24.492471466152825,24.081327060775703,39932500
2019-03-06,24.341435460643556,24.198793411254883,24.46729571589239,24.165229822975206,41672000
2019-03-07,24.056156409688256,23.955467224121094,24.098109303441056,23.71213755963428,53908600
2019-03-08,23.54431972655717,24.039371490478516,24.05615328596062,23.502366838252012,40860700
2019-03-11,24.08133232406101,24.2827091217041,24.383396720325386,24.08133232406101,40709300
2019-03-12,24.333052921014744,24.2827091217041,24.433742120036555,24.2407546219448,34450000
2019-03-13,24.37499952263857,24.576377868652344,24.760972818698175,24.316264838551266,54683300
2019-03-14,24.593156769474135,24.719017028808594,24.870049980169952,24.534422088478056,45219100
2019-03-15,24.70223735279627,24.584766387939453,24.844879409808073,24.551204398266123,82346200
2019-03-18,24.651886699826665,25.02107810974121,25.138547449095952,24.609933821599892,58568600
2019-03-19,25.18050868991349,24.878442764282227,25.28958716283581,24.78614608731723,55455100
2019-03-20,24.853269481570834,24.03097915649414,24.88683147012906,23.997417167935915,81689900
2019-03-21,23.871559442810813,23.645009994506836,23.997419713957406,23.52754062149004,77444400
2019-03-22,23.418458920713004,22.66329574584961,23.552710080670938,22.41157362062843,118851600
2019-03-25,22.57938936335827,22.520654678344727,22.973751963020742,22.327668827471612,65568000
2019-03-26,22.780768116432363,22.831111907958984,22.94858288872148,22.55421865396214,59878500
2019-03-27,22.73041273558493,22.680068969726562,22.965352976923082,22.612943415115584,57621700
2019-03-28,22.822720463486387,22.931798934936523,22.998924517459713,22.67168750270918,45872300
2019-03-29,23.11639406513972,23.14995765686035,23.225474137831636,22.906626418086184,83446300
2019-04-01,23.41007050042736,23.94707679748535,24.114889964990784,23.368117608651062,91751100
2019-04-02,23.8883314676756,24.223960876464844,24.223960876464844,23.78764392535853,66694000
2019-04-03,24.391779242663095,24.198793411254883,24.534421292051768,24.081324053075967,63110600
2019-04-04,24.207187536983533,24.458908081054688,24.593159251279328,24.198796638794466,53712100
2019-04-05,24.601549940885462,24.40017318725586,24.752582906207707,24.316265806476817,46383400
2019-04-08,24.240750484325897,24.475690841674805,24.500863537233695,24.22397028768689,35272800
2019-04-09,24.33304763816229,24.24074935913086,24.391782324673137,24.114889087979023,40535300
2019-04-10,24.249138794464045,24.391780853271484,24.458906433863216,24.12327853090456,42669700
2019-04-11,24.5428138097029,24.391780853271484,24.744190551478095,24.324655272679752,50440100
2019-04-12,24.80292662712846,25.314760208129883,25.356713098205336,24.80292662712846,100192000
2019-04-15,25.256025138367363,25.037866592407227,25.289587129838072,24.88683362978866,57438800
2019-04-16,24.584763684504242,25.07142448425293,25.214066525579263,24.333043188234186,105168400
2019-04-17,25.029477556840053,25.19729232788086,25.272808814809192,24.719020710534647,94831600
2019-04-18,25.13016673954459,25.19729232788086,25.306370808777196,25.021086658247988,61796600
2019-04-22,25.113377997298514,25.214065551757812,25.256020033115707,24.98751775402448,34763400
2019-04-23,25.16372844685224,25.230854034423828,25.348323412574043,25.104993757777134,41889700
2019-04-24,25.130157695894738,25.188892364501953,25.314752597288802,25.046250340570275,40078100
2019-04-25,25.09659670037949,25.239238739013672,25.44061545230901,25.088205803942202,43243800
2019-04-26,25.31475874608148,25.465791702270508,25.49935369231247,25.21406957515543,40627500
2019-04-29,25.532918837879365,25.81820297241211,26.15383089527411,25.51613704163622,68408600
2019-04-30,25.843379865227295,25.658784866333008,25.910505464861632,25.516142767059975,47764200
2019-05-01,25.64199456290442,25.390274047851562,25.91888776962256,25.323148470477467,56161000
2019-05-02,25.390269498418437,25.591646194458008,25.641989968367973,25.297971245917072,40634100
2019-05-03,25.72590370929767,25.76785659790039,25.843373077705383,25.59165254528882,35256100
2019-05-06,25.264414423692013,25.566478729248047,25.68394969289766,25.23085083396354,39882000
2019-05-07,25.306368660757627,25.104991912841797,25.31475955863747,24.861660675526757,58528400
2019-05-08,24.945566390325194,25.004301071166992,25.264414086894988,24.895222606803657,39903400
2019-05-09,24.68546136249227,24.928791046142578,24.98752734258273,24.56799197041284,44173500
2019-05-10,24.719014896763113,24.819704055786133,24.928782511027837,24.49246708966113,59649900
2019-05-13,24.299480346558447,23.7037410736084,24.333043933969684,23.53592633735208,72547000
2019-05-14,23.79604545224623,24.014204025268555,24.324659286584687,23.67018356751771,52216100
2019-05-15,23.577877058841548,23.737300872802734,23.905113981877957,23.50236059961781,51973200
2019-05-16,23.879950753530476,23.989030838012695,24.190407608902586,23.854779657419435,42791500
2019-05-17,23.703741036048957,23.829601287841797,24.030978010790328,23.678568345530415,43772500
2019-05-20,23.829601287841797,23.829601287841797,23.93029044951603,23.695350139209445,41717600
2019-05-21,23.972245931781696,24.072935104370117,24.123278890464274,23.871558359593383,39258700
2019-05-22,23.921902645458065,23.905120849609375,24.02259021974992,23.787651479468835,29177600
2019-05-23,23.603055865269162,23.292600631713867,23.661792153077112,23.074442078199233,59772900
2019-05-24,23.435242342462452,23.645009994506836,23.71213557914503,23.376507655954054,35524400
2019-05-28,23.53593069460455,23.410070419311523,23.70374546192874,23.393288622499057,44273400
2019-05-29,23.09961145640291,23.28420639038086,23.36811376051628,22.973749600999795,49818900
2019-05-30,23.300991456777407,22.78915786743164,23.435242627687742,22.63812490005747,58649300
2019-05-31,22.23537133531827,22.319278717041016,22.54582816757238,22.21858953889368,68304200
2019-06-03,22.3108875548586,22.386404037475586,22.64651547737844,22.151463691511612,50109900
2019-06-04,22.80593921913176,23.426851272583008,23.45202396678785,22.772375626858636,58426400
2019-06-05,23.35971854842747,23.418453216552734,23.50236057118869,23.040870920890782,44874400
2019-06-06,23.418456035603285,23.51968765258789,23.6546658236466,23.232863665099813,38633600
2019-06-07,23.410020553361107,23.224428176879883,23.443765499474562,23.131631184115474,51317200
2019-06-10,23.50281935604812,23.679975509643555,24.017416951526084,23.485946881692065,48305800
2019-06-11,23.941491242555223,23.823387145996094,24.211445991765228,23.739026387433444,38691800
2019-06-12,23.789647924026706,23.578746795654297,23.848699982523314,23.5028222607164,33528900
2019-06-13,23.5956176983032,23.570310592651367,23.75590300663914,23.46064110466702,33404200
2019-06-14,23.54499743335277,23.654666900634766,23.76433475886915,23.435329575118388,37322100
2019-06-17,23.629358860943732,23.561870574951172,23.806515008281334,23.443766476726104,33410100
2019-06-18,23.637797942379457,24.14396095275879,24.295808407729524,23.47751264046563,60170700
2019-06-19,24.211447348714703,23.89087677001953,24.439219317837587,23.874004295551842,61953500
2019-06-20,24.11865275189827,23.84869956970215,24.135525228047502,23.494385615807765,60887200
2019-06-21,23.781210487527954,23.722158432006836,24.0849070029291,23.68841348082458,69444000
2019-06-24,23.68841426902927,23.604053497314453,23.94149497512583,23.528128963675908,40046400
2019-06-25,23.637800131743855,23.4184627532959,23.637800131743855,23.09789211977657,46901300
2019-06-26,23.570304970259368,23.54499626159668,23.772769812418268,23.49438045331884,42312300
2019-06-27,23.68841067672251,23.798078536987305,23.890875532705888,23.671538203128648,35575600
2019-06-28,24.472965275057003,24.464529037475586,24.69230262503045,24.23675544992072,101856900
2019-07-01,24.869461571008056,24.818845748901367,25.181595960269913,24.675432912059104,48029900
2019-07-02,24.751357396065742,24.59107208251953,24.82728193358511,24.405479662498845,32263500
2019-07-03,24.624811943422046,24.50670623779297,24.666991518187523,24.40547461473677,26642300
2019-07-05,24.768223440273882,24.683862686157227,24.94537957577607,24.591065695724147,33092000
2019-07-08,24.47296210032978,24.63324737548828,24.717606522263466,24.41391005396812,30924400
2019-07-09,24.439225483014,24.759796142578125,24.818848209064114,24.41391837397608,28750100
2019-07-10,24.607941788749645,24.481401443481445,24.801970425430735,24.430784018135935,40574800
2019-07-11,24.54888171642948,24.768218994140625,24.8863230632746,24.489829681862492,37376800
2019-07-12,24.83571049261672,24.844146728515625,24.911635006659388,24.768222214472956,29632900
2019-07-15,24.886331516391152,24.650121688842773,24.911640229393846,24.532017579592488,46462100
2019-07-16,24.607934216291454,24.456085205078125,24.63324292117611,24.34641736867255,54920400
2019-07-17,24.54888665304638,24.62481117248535,24.9875612966832,24.4645258971089,84958300
2019-07-18,24.70073543644213,24.869455337524414,24.953816092589342,24.616374681377202,49468800
2019-07-19,24.9200771571154,24.801971435546875,24.979129213375735,24.785098959744534,44863200
2019-07-22,24.709182415276665,24.945390701293945,24.97913566160971,24.700746175197725,31224300
2019-07-23,25.09723122651912,25.519033432006836,25.54434214359328,25.055051649589437,64030300
2019-07-24,25.367185250334643,25.873348236083984,25.940836526914044,25.34187814692823,53171900
2019-07-25,25.93240265126517,25.594961166381836,26.058943006965432,25.4852916781398,43251900
2019-07-26,25.788986831345795,25.95770835876465,26.1433007516872,25.66244649030552,46978800
2019-07-29,25.915525095892395,25.74680519104004,26.025194562641655,25.72149648124076,39176700
2019-07-30,25.485285874561676,26.058937072753906,26.067373309085855,25.434670065617524,37598300
2019-07-31,26.008326699767697,25.881786346435547,26.202355348813516,25.80586181262668,60607600
2019-08-01,25.772117609021798,24.877897262573242,26.210792348429745,24.768229382245224,76913400
2019-08-02,24.76822816273902,24.785099029541016,24.88633227559228,24.388605501356604,57492300
2019-08-05,24.068034339871474,23.688411712646484,24.160829730600472,23.376277373700635,96207700
2019-08-06,23.966802562369253,23.975238800048828,24.03429085475804,23.359407930870145,65115800
2019-08-07,23.291919453328898,23.528127670288086,23.561872620738143,22.878553464602522,75388500
2019-08-08,23.713716337952093,23.94148826599121,24.034285249777756,23.679971395103372,53141900
2019-08-09,23.848700965357825,23.899316787719727,24.059602102421728,23.59561863545235,53499600
2019-08-12,23.477505944062457,23.31722068786621,23.494378415040458,23.165371667158965,55674700
2019-08-13,23.25817568143131,23.384716033935547,23.83182699576826,23.097890376767072,69919200
2019-08-14,22.726705344066602,22.28803062438965,22.844809457422755,22.16992651103349,106591700
2019-08-15,22.423006488198077,22.144617080688477,22.633907603252254,22.11087212993686,70192000
2019-08-16,22.380819746310912,22.802621841430664,22.878546347276004,22.304895240465576,70841700
2019-08-19,23.317227284357333,23.005094528198242,23.367844711611117,22.895425044862893,44964800
2019-08-20,22.794189442829737,22.541107177734375,22.82793277941391,22.524236313966075,47665000
2019-08-21,22.71826934814453,22.71826934814453,22.844809700809687,22.600165233530106,47785400
2019-08-22,22.853244139358114,22.937604904174805,23.030400297330186,22.743574662382088,49353700
2019-08-23,22.735137216485974,22.3302059173584,22.962909161501265,22.153049781341224,81880700
2019-08-26,22.524241819087205,22.59173011779785,22.608600985689538,22.347084029316786,41499100
2019-08-27,22.659212698465026,22.3302059173584,22.69295603478125,22.169922254023113,52517000
2019-08-28,22.11930802143585,22.650779724121094,22.844808360762723,22.11087178387998,45897900
2019-08-29,22.7773204312911,23.055709838867188,23.156943082098408,22.709832138819557,55432900
2019-08-30,23.19912334763186,23.20755958557129,23.359408650385266,23.07258299663617,41326200
2019-09-03,22.95448039144282,22.819503784179688,22.971352869612733,22.44831891873011,50743100
2019-09-04,23.047274352258782,23.19068717956543,23.266611712201176,22.91229776291698,40862500
2019-09-05,23.64923657733639,23.878511428833008,24.14175202518852,23.606777371696413,63413700
2019-09-06,23.793591262496978,23.547332763671875,23.853032522309142,23.411466564200392,56054100
2019-09-09,23.77660769741442,24.311580657958984,24.498397897873645,23.75113217752073,68629300
2019-09-10,24.532370337476202,24.92298698425293,24.92298698425293,24.464437218861114,71066200
2019-09-11,24.93996461675309,25.016387939453125,25.024879779676,24.54085622454262,53982200
2019-09-12,24.812586998587573,25.194711685180664,25.305102361500442,24.549346447630555,72943900
2019-09-13,25.47493518207277,25.619293212890625,25.74666756487044,25.364544508931,79657000
2019-09-16,25.203204073183468,25.5853271484375,25.619294507830485,25.169236713790482,43391300
2019-09-17,25.34756339941999,25.423988342285156,25.491921444870535,25.126780411104278,48284900
2019-09-18,25.279631866708463,25.474939346313477,25.602313719114438,25.092814608257562,66640400
2019-09-19,25.474934291774964,25.322084426879883,25.559851063344755,25.26264317267684,43035700
2019-09-20,25.44945751397771,25.12677574157715,25.585323693899277,25.1097920641738,167269000
2019-09-23,24.889015432152377,25.067340850830078,25.152257639740743,24.770132899469264,52048300
2019-09-24,25.135273823154055,24.574825286865234,25.169239566744242,24.404991709955215,64806900
2019-09-25,24.438961173926753,24.83806800842285,24.973934233768468,24.438961173926753,45807700
2019-09-26,24.804101021426106,24.736167907714844,24.906001501819595,24.66823479400358,33198100
2019-09-27,24.97393641830092,24.92298698425293,25.228685208194168,24.80410281193655,41336600
2019-09-30,25.04186448445479,24.770132064819336,25.067340006165484,24.693707119340242,39191000
2019-10-01,24.999410406764138,24.150245666503906,25.058851679437844,24.124770141220946,49434400
2019-10-02,23.94644303846509,23.640743255615234,24.031358205120732,23.61526773382675,52293100
2019-10-03,23.57281112219742,23.61526870727539,23.674709974245772,23.063312002996515,53015800
2019-10-04,23.64923337079857,24.09079933166504,24.116273231942,23.640741530821963,42641800
2019-10-07,24.056832007615252,24.03984832763672,24.30309050834536,23.929457647082,36742400
2019-10-08,23.666220459373825,23.462419509887695,23.70867804571913,23.31806144879933,58201100
2019-10-09,23.6322514122636,23.68320083618164,23.836050727588745,23.56431830715522,37511400
2019-10-10,23.81057413379163,24.15873146057129,24.413480171016428,23.81057413379163,48239300
2019-10-11,24.61728002280099,24.549346923828125,24.914487938177082,24.5068893443399,70008600
2019-10-14,24.404993859740678,24.744659423828125,24.76164310694579,24.396502018181845,36040100
2019-10-15,24.914492784451465,25.24566650390625,25.67874070146805,24.7191852893706,78656000
2019-10-16,25.789126761965548,25.619293212890625,26.086333043367524,25.602309534052583,87131700
2019-10-17,25.729686413967876,25.695720672607422,25.93348734074228,25.474937684979253,55575900
2019-10-18,25.58532329372007,25.772140502929688,25.891023003588465,25.559849397666103,48872900
2019-10-21,26.043877509583375,26.34108543395996,26.451476115764063,26.009910149241875,61087400
2019-10-22,26.29862744702632,26.49393653869629,26.638294587502983,26.111811815486522,58662100
2019-10-23,26.434493289069078,26.68075180053711,26.697735481256203,26.400527547283833,47771200
2019-10-24,26.706225735552948,26.62980079650879,26.765666994886665,26.493934598130917,39491000
2019-10-25,26.629802937531043,26.935501098632812,27.045893405973345,26.61281925645512,43702000
2019-10-28,27.147791885533657,27.03740119934082,27.368574877572282,26.952484414763973,58790300
2019-10-29,27.122317293910484,27.232707977294922,27.29214923909061,27.01192499087314,48266600
2019-10-30,27.18175993149727,26.850587844848633,27.18175993149727,26.77416289421699,45262400
2019-10-31,26.672259675950183,26.553377151489258,26.850585082294494,26.17125243764639,49430900
2019-11-01,26.918519965884492,27.003435134887695,27.0374024982114,26.63829569707605,41985300
2019-11-04,27.377067527637227,27.5129337310791,27.597848893490596,27.258181765233005,54228600
2019-11-05,27.606346594235568,27.86958885192871,28.098863739731126,27.597856371416224,68785600
2019-11-06,27.818631440293323,27.84410858154297,28.073383416954087,27.742206495156285,47524500
2019-11-07,28.115836459900926,28.217735290527344,28.5319252412203,28.030918068291058,68310700
2019-11-08,28.081875439409078,28.243215560913086,28.251709021643173,27.962992903637055,38724000
2019-11-11,28.047901742218805,28.175277709960938,28.23471896442582,27.996953946566286,27784000
2019-11-12,28.132823332791084,28.09885597229004,28.294163436212365,28.013940810343218,37282200
2019-11-13,27.784667317470376,27.84410858154297,27.92902374755926,27.580866384002952,48887800
2019-11-14,27.759189569175348,27.767683029174805,27.90354923541328,27.58935924085666,35554600
2019-11-15,27.95450016087794,27.962993621826172,27.988467526058393,27.767686130997923,36398300
2019-11-18,27.9035548961288,27.98847007751465,28.047911352346045,27.81014625302045,31133700
2019-11-19,28.12433121347624,27.971481323242188,28.14980835471921,27.869582476188135,33183700
2019-11-20,27.844109922473304,27.759191513061523,27.878077286238014,27.529916666608877,43612200
2019-11-21,27.835617022784245,27.886568069458008,28.056401652397717,27.708244265059086,42787600
2019-11-22,27.98846048775392,28.175277709960938,28.294160218890706,27.971476809434606,38783900
2019-11-25,28.30266058340142,28.42154312133789,28.455507246958163,28.24321607512697,50238800
2019-11-26,28.345120165771775,28.319643020629883,28.362103849430888,28.124335517509742,50626600
2019-11-27,28.438520499124223,28.37907600402832,28.53192587300523,28.285670630147315,32097700
2019-11-29,28.33662224039896,28.294164657592773,28.46399822812345,28.226233172964058,19503400
2019-12-02,28.404555014656776,28.387571334838867,28.65930373331398,28.311146395311134,47158800
2019-12-03,27.912041973141807,27.886568069458008,27.93751911613177,27.64030953616074,58745100
2019-12-04,28.090367618493037,28.149808883666992,28.277181635051466,27.89505690228604,46637900
2019-12-05,28.312029808580295,28.25226402282715,28.363259020793443,28.175421833002954,38304500
2019-12-06,28.756004963728902,28.747465133666992,28.85846012553572,28.662086374993123,50908500
2019-12-09,28.602320436863113,28.610857009887695,28.77308121027241,28.551091227743072,32974500
2019-12-10,28.51694366753111,28.6279354095459,28.71331743070083,28.431561646376178,41960100
2019-12-11,28.585245282926895,28.721853256225586,28.824308421951855,28.585245282926895,43107800
2019-12-12,28.841378618695042,29.609800338745117,29.720795310972417,28.755999875129607,64942500
2019-12-13,29.618347884813065,29.404897689819336,29.848874486245272,29.32805548934193,48539600
2019-12-16,29.84032694762282,29.626876831054688,29.959858491782523,29.626876831054688,50777100
2019-12-17,29.7549567774483,29.91718101501465,30.113554809497213,29.661041424689195,50840500
2019-12-18,29.976943969726562,29.976943969726562,30.113551955418924,29.925714753720197,48757900
2019-12-19,30.011083213676525,29.840322494506836,30.07938554715051,29.789093301658983,45409500
2019-12-20,30.08793763815493,29.8488712310791,30.08793763815493,29.80618184813414,109395500
2019-12-23,29.91717598356288,30.028167724609375,30.045244128691387,29.840333793689357,33995400
2019-12-24,30.045237957654532,30.07085418701172,30.122080131745324,29.985472184138402,13805400
2019-12-26,30.156229398819054,30.326990127563477,30.36114292471036,30.13061642945389,26992100
2019-12-27,30.4806806765201,30.181848526000977,30.497757078577536,30.10500634523785,28111300
2019-12-30,30.369680116660618,30.011085510253906,30.43798571235146,29.959856313485776,30705100
2019-12-31,29.908630010047606,30.07085418701172,30.10500373117066,29.857404065313997,29630100
2020-01-02,30.181848048341294,30.42945098876953,30.446527390556714,30.130622099970356,37614200
2020-01-03,29.865936460512412,29.79763412475586,30.01108421660371,29.678099337449527,50357900
2020-01-06,29.379276595424912,29.754947662353516,29.79764029515568,29.34512379197942,42185000
2020-01-07,29.626882196890538,29.558576583862305,29.814716118736396,29.48173439770099,34149000
2020-01-08,29.515888860583363,29.857410430908203,30.045244363294895,29.498812456368015,45311600
2020-01-09,30.13917227254808,29.908645629882812,30.164788515283387,29.831803415661053,39861600
2020-01-10,29.883022270078577,29.661035537719727,29.942788054059456,29.592729923461032,39730400
2020-01-13,29.746408915006985,29.934246063232422,29.94278263497432,29.592724567729874,37956100
2020-01-14,30.13915643334372,30.156232833862305,30.455061700461613,29.97693551390272,66719300
2020-01-15,29.686646966985627,29.60126495361328,29.703723369660096,29.319512451961508,74745500
2020-01-16,29.79763958556723,29.64395523071289,29.874481762994396,29.541496822816317,50368500
2020-01-17,29.814715281912772,29.635417938232422,29.840331514574824,29.541499351450103,54156100
2020-01-21,29.38781340221702,29.251205444335938,29.47319541151184,29.217055897608635,50811000
2020-01-22,29.34512257054591,29.336585998535156,29.413428174593804,29.22559102045256,38879700
2020-01-23,29.10606083863941,29.13167381286621,29.251205368578756,28.798692119955366,45717100
2020-01-24,29.13167341253757,28.636470794677734,29.148749814117643,28.405944258832605,47797200
2020-01-27,27.808284899977373,28.047348022460938,28.286414401935268,27.72290614394489,57096200
2020-01-28,28.192495775388245,28.380332946777344,28.59378309354104,28.13272999485367,38834600
2020-01-29,28.457177258313013,28.183958053588867,28.551092594041087,28.158345076298577,37414700
2020-01-30,27.91927794742033,28.585241317749023,28.61939412058397,27.893661716798853,50542800
2020-01-31,28.235189508128066,28.0302791595459,28.320568277205425,27.876594769613636,54845300
2020-02-03,28.175421861303768,28.149808883666992,28.51694342908569,28.107116244950962,48485500
2020-02-04,28.653545097871902,28.704771041870117,28.943837389493016,28.627928868882456,45061600
2020-02-05,29.114599052978335,29.635417938232422,29.720799952121258,29.088986077307084,54604800
2020-02-06,29.831791504232434,29.60126495361328,29.891557285097687,29.541499172748033,39511500
2020-02-07,29.302442009768576,29.550045013427734,29.592734400302067,29.234139642167932,31263000
2020-02-10,29.40489508453813,29.618345260620117,29.618345260620117,29.353669126752827,24373800
2020-02-11,29.754949769899376,29.686647415161133,29.917173969260517,29.678107585199584,32476300
2020-02-12,29.951333314441907,29.814722061157227,30.26723869518387,29.695190471524676,36656700
2020-02-13,29.67810195538298,29.80617332458496,29.90862846575241,29.498804644092385,31775100
2020-02-14,29.780563893432934,29.754947662353516,29.848866243333315,29.626879534918825,26447700
2020-02-18,29.68664684565833,29.259746551513672,29.737876053472366,29.03775657464362,40318000
2020-02-19,29.41342869843139,29.64395523071289,29.754946953781726,29.379275895799196,29632100
2020-02-20,29.421965971236478,29.754947662353516,29.95132465366979,29.421965971236478,42604100
2020-02-21,29.481730521651233,29.336585998535156,29.575649098721858,29.148748844393907,46675500
2020-02-24,28.329099932551202,27.944889068603516,28.35471290448427,27.76559175109137,79159600
2020-02-25,27.910739164120578,26.536121368408203,27.97050494282607,26.33120942920565,91586800
2020-02-26,26.80080332080349,26.151914596557617,26.980102313744283,26.092148808409217,80012800
2020-02-27,25.22981027554244,24.871213912963867,25.870160806683067,24.683378343421037,121148300
2020-02-28,23.90642025596217,24.33332061767578,24.546770798532584,23.65028069033226,171198800
2020-03-02,24.205250875774695,25.076128005981445,25.084664580153984,23.42829234642229,147776300
2020-03-03,25.07612010130348,23.692962646484375,25.400563557942707,23.58196930377744,138698500
2020-03-04,24.119867391230738,24.239398956298828,24.26501356102575,23.39413654225568,111239800
2020-03-05,23.405928953809255,23.01067543029785,23.500446813295223,22.684160082375303,110878700
2020-03-06,21.88505863351188,22.091278076171875,22.520902324768482,21.567137607326803,119121200
2020-03-09,19.10108895407755,18.84331512451172,20.183741988248904,18.482430779787933,145196000
2020-03-10,19.97752386407334,20.286853790283203,20.3470009117382,18.551171753706306,134863600
2020-03-11,19.625236438312342,19.479164123535156,20.587593868349632,19.126872359464265,127347000
2020-03-12,17.691927837483764,17.623188018798828,19.65101512833431,17.313858015273333,139552600
2020-03-13,19.06672260445328,20.759441375732422,20.83677386344994,18.456655383446872,128357400
2020-03-16,17.0560830341071,17.563039779663086,18.671469491228805,16.824085546028307,121688800
2020-03-17,18.09577144026012,18.886280059814453,19.49634729609969,17.21074660803992,120065700
2020-03-18,17.416967545836595,17.86377716064453,18.018440514490546,16.9271961614414,148272500
2020-03-19,17.4083742449939,18.216068267822266,18.688654272019935,16.325720973258793,122461300
2020-03-20,18.697244028449244,16.90141487121582,18.765983829922412,16.80689702960791,150910400
2020-03-23,16.54912700549593,15.535213470458984,16.90141877426144,15.423511881852136,181898500
2020-03-24,16.686603560257,18.06999397277832,18.1731028603246,16.334311856515807,147882400
2020-03-25,18.654288527562947,18.13014793395996,18.989396635674776,17.537265870888422,146991300
2020-03-26,18.310584995580015,19.522125244140625,19.71975364382514,18.190290730552746,116111400
2020-03-27,18.628504665150594,18.559764862060547,19.075314204678985,18.130140683026212,91522800
2020-03-30,18.60272957349406,18.937837600708008,19.204204175048172,18.276215866775775,80449100
2020-03-31,18.748802853575512,18.241846084594727,19.324499440101835,18.00984858579609,95213700
2020-04-01,17.124820537308352,16.987340927124023,17.48570492376377,16.763936150852935,83961300
2020-04-02,16.884231221197556,17.674739837646484,17.86377554000825,16.83267677459267,70007400
2020-04-03,17.52866971130001,17.21074867248535,17.82081434306222,16.910011358743485,68293500
2020-04-06,18.069997504713292,18.37932586669922,18.55976891350367,17.8809617757861,97766200
2020-04-07,19.590867606783487,19.02376365661621,19.659607429867805,18.774582412518058,94560300
2020-04-08,19.25575678044522,20.149375915527344,20.27826284954096,19.25575678044522,81212300
2020-04-09,20.682114642871035,21.36092185974121,21.756175450156707,20.66492927662165,125275700
2020-04-13,21.292176835710237,20.55322265625,21.35232396401303,20.43292839964441,83164700
2020-04-14,21.05158871775532,20.38996696472168,21.18047566784183,19.84864111880374,88991100
2020-04-15,19.040942922543024,19.066720962524414,19.461974408922284,18.826130839356495,99082200
